items/id,items/branchType/tagArea,items/branchType/id,items/branchType/displayName,items/branchType/icon,items/name,items/building,items/areaId/id,items/cityId/id,items/cityId/displayName,items/emirate/tagArea,items/emirate/id,items/emirate/displayName,items/country/id,items/country/displayName,items/latitude,items/longitude,items/tel,items/email,items/openWholeDay,items/facilities/0/tagArea,items/facilities/0/id,items/facilities/0/displayName,items/facilities/0/icon,items/facilities/1/tagArea,items/facilities/1/id,items/facilities/1/displayName,items/facilities/1/icon,items/facilities/2/tagArea,items/facilities/2/id,items/facilities/2/displayName,items/facilities/2/icon,items/facilities/3/tagArea,items/facilities/3/id,items/facilities/3/displayName,items/facilities/3/icon,items/facilities/4/tagArea,items/facilities/4/id,items/facilities/4/displayName,items/facilities/4/icon,items/openTimes/0/closedTime,items/openTimes/0/openedTime,items/openTimes/0/weekDay,items/openTimes/1/closedTime,items/openTimes/1/openedTime,items/openTimes/1/weekDay,items/openTimes/2/closedTime,items/openTimes/2/openedTime,items/openTimes/2/weekDay,items/openTimes/3/closedTime,items/openTimes/3/openedTime,items/openTimes/3/weekDay,items/openTimes/4/closedTime,items/openTimes/4/openedTime,items/openTimes/4/weekDay,items/openTimes/5/weekDay,items/openTimes/6/weekDay,tags/tagArea,tags/id,tags/displayName,items/street,tags/icon,items/openTimes/5/closedTime,items/openTimes/5/openedTime,items/openTimes/6/closedTime,items/openTimes/6/openedTime
305,Types,121285,ATMs,apartment,RAKBANK ATM - RAK Courts,RAK Courts,121283,82775,Ras Al Khaimah,Emirates,82776,Ras Al Khaimah,82762,United Arab Emirates,25.776807,55.935703,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dhafan Al Khor,,,,,
306,Types,121285,ATMs,apartment,"RAKBANK ATM - RAK Free Zone, Nakheel","RAK Free Zone, Nakheel",121283,82775,Ras Al Khaimah,Emirates,82776,Ras Al Khaimah,82762,United Arab Emirates,25.8006963,55.9673207,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,Types,121285,ATMs,apartment,RAKBANK ATM - RAK Hospital,RAK Hospital,121283,82775,Ras Al Khaimah,Emirates,82776,Ras Al Khaimah,82762,United Arab Emirates,25.7685062,55.9763194,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,Types,121285,ATMs,apartment,RAKBANK ATM - RAK International Airport,RAK International Airport,121283,82775,Ras Al Khaimah,Emirates,82776,Ras Al Khaimah,82762,United Arab Emirates,25.617054,55.941799,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al Kharan,,,,,
498,Types,121285,ATMs,apartment,RAKBANK ATM - RAK Mall,RAK Mall,121283,82775,Ras Al Khaimah,Emirates,82776,Ras Al Khaimah,82762,United Arab Emirates,25.7725204,55.9592233,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,Types,121285,ATMs,apartment,RAKBANK ATM - Ramla Mall,Ramla HyperMarket,121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,24.970884,55.172108,04 213 0000,contactus@rakbank.ae,true,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,investment park,,,,,
764,Types,121285,ATMs,apartment,RAKBANK ATM - Redha Al Ansari Exchange Al Khurair Al Ain,"Ground Floor, Redha Al Ansari Exchange,",121283,82771,Abu Dhabi,Emirates,82772,Abu Dhabi,82762,United Arab Emirates,24.1501756,55.8257887,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Al-Khurair, Wadi Al-Ain, Shop 3, Plot 34",,,,,
740,Types,121285,ATMs,apartment,RAKBANK ATM - Redha Al Ansari Exchange Al Rawda 3 AJMAN,Reda Al Ansari Exchange Al Rawda 3 AJM,121283,82862,Ajman,Emirates,82863,Ajman,82762,United Arab Emirates,25.3881475,55.4925676,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al Rawda 3 Ajman,,,,,
673,Types,121285,ATMs,apartment,RAKBANK ATM - Redha Al Ansari Exchange DIP,Reda Al Ansari Exchange DIP,121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,24.9795843,55.1587564,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIP 1 Dubai,,,,,
761,Types,121285,ATMs,apartment,RAKBANK ATM - Redha Al Ansari Exchange Saif Zone Sharjah,Redha Al Ansari Exchange Saif Zone Sharjah,121283,82765,Sharjah,Emirates,82766,Sharjah,82762,United Arab Emirates,25.3103696,55.4440448,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saif Zone Sharjah,,,,,
346,Types,121285,ATMs,apartment,RAKBANK ATM - Rich & Fresh Supermarket,8GGP+G2J,121283,82771,Abu Dhabi,Emirates,82772,Abu Dhabi,82762,United Arab Emirates,24.3263422,54.5350217,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20th Street,,,,,
683,Types,121285,ATMs,apartment,RAKBANK ATM - Saad Exchange Fujairah,"Ground Floor, Saad Exchange Fujairah, Municipality Building",121283,82910,Fujairah,Emirates,82911,Fujairah,82762,United Arab Emirates,25.1216861,56.3423149,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shop No C-43-44, Al Hyal Industrial Area Fujairah",,,,,
840,Types,121285,ATMs,apartment,RAKBANK ATM - Safeer Centre,"at Safeer Center, Mussafah",121283,82771,Abu Dhabi,Emirates,82772,Abu Dhabi,82762,United Arab Emirates,24.3426892,54.5300658,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,Types,121285,ATMs,apartment,RAKBANK ATM - Safeer Centre Khorfakkan,Safeer Centre Khorfakkan,121283,82765,Sharjah,Emirates,82766,Sharjah,82762,United Arab Emirates,25.355147,56.350047,04 213 0000,contactus@rakbank.ae,true,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,Khorfakkan,,,,,
411,Types,121285,ATMs,apartment,RAKBANK ATM - Sahara Center,"Sahara Center Food court, Near Texas Chicken Al Nahda",121283,82765,Sharjah,Emirates,82766,Sharjah,82762,United Arab Emirates,25.2974818,55.3727531,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,Types,121285,ATMs,apartment,RAKBANK ATM - Sahraa Al Madina Supermarket,Sahraa Al Madina Supermarket,121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,25.170483,55.413548,04 213 0000,contactus@rakbank.ae,true,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,International City,,,,,
494,Types,121285,ATMs,apartment,RAKBANK ATM - San Marco Hotel,"San Marco Hotel, Deira, Al Khaleej Rd,next to main entrance, behind Burger",121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,25.2784138,55.309861,04 213 0000,contactus@rakbank.ae,true,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,king,,,,,
538,Types,121285,ATMs,apartment,RAKBANK ATM - Sanad Al Madina,"England Cluster , Y - 14 International City",121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,25.172871,55.4039385,04 213 0000,contactus@rakbank.ae,true,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,Types,121285,ATMs,apartment,RAKBANK ATM - Sharaf Exchange Mafraq Abu Dhabi,Al Rayan Village Workar Resident City Mafreq Abu Dhabi,121283,82771,Abu Dhabi,Emirates,82772,Abu Dhabi,82762,United Arab Emirates,24.2549156,54.6310473,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abu Dhabi-Al Ain st Abu Dhabi,,,,,
714,Types,121285,ATMs,apartment,RAKBANK ATM - Sharjah Cement Factory SHJ,Sharjah Cement Factory SHJ,121283,82765,Sharjah,Emirates,82766,Sharjah,82762,United Arab Emirates,25.2962222,55.6167443,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Area Al Sajaa,,,,,
50,Types,121285,ATMs,apartment,RAKBANK ATM - Sharjah City Center,"Sharjah City Center, Next To The Entrance of P1 Parking Area",121283,82765,Sharjah,Emirates,82766,Sharjah,82762,United Arab Emirates,25.32501,55.39306,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al Wahda Street,,,,,
316,Types,121285,ATMs,apartment,RAKBANK ATM - Sheikh Khalifa Speciality Hospital,"Sheikh Khalifa Speciality Hospital, Near To The Main Reception, Al Mazra",121283,82775,Ras Al Khaimah,Emirates,82776,Ras Al Khaimah,82762,United Arab Emirates,25.62427,55.839574,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,Types,121285,ATMs,apartment,RAKBANK ATM - Spinneys Meydan,Meydan,121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,25.1519718,55.2957733,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spinneys HQ-Meydan,,,,,
827,Types,121285,ATMs,apartment,"RAKBANK ATM - Star City Supermarket, Jafza","Star City Supermarket, Jafza",121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,25.008943,55.09426,04 213 0000,contactus@rakbank.ae,true,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,JAFZA,,,,,
767,Types,121285,ATMs,apartment,RAKBANK ATM - Suhail Al Mazroui Group - Al Jaber EH Habshan Abu Dhabi,Suhail Al Mazroui Group -  Habshan,121283,82771,Abu Dhabi,Emirates,82772,Abu Dhabi,82762,United Arab Emirates,23.7383867,53.5220433,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abu dhabi,,,,,
863,Types,121285,ATMs,apartment,RAKBANK ATM - Sultan Business Center,"Sultan Business Center, Oud Metha",121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,25.2335921,55.3089034,04 213 0000,contactus@rakbank.ae,true,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,Types,121285,ATMs,apartment,RAKBANK ATM - Tasheel MOL,"Tasheel MOL, ATM located next to main entrance",121283,82862,Ajman,Emirates,82863,Ajman,82762,United Arab Emirates,25.3899044,55.4654353,04 213 0000,contactus@rakbank.ae,true,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,Sh Khalifa Bin Zayed St,,,,,
821,Types,121285,ATMs,apartment,Rakbank ATM - Tasjeel Village,Suhailah Roa,121283,82775,Ras Al Khaimah,Emirates,82776,Ras Al Khaimah,82762,United Arab Emirates,25.6997485,55.9333913,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,Types,121285,ATMs,apartment,RAKBANK ATM - Taste & Shop Supermarket,Majaz,121283,82765,Sharjah,Emirates,82766,Sharjah,82762,United Arab Emirates,25.3223446,55.3881919,04 213 0000,contactus@rakbank.ae,true,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,Types,121285,ATMs,apartment,RAKBANK ATM - Traffic Driving & Licensing Department - RAK Police,Traffic Driving & Licensing Department - RAK Police,121283,82775,Ras Al Khaimah,Emirates,82776,Ras Al Khaimah,82762,United Arab Emirates,25.7237952,55.8721974,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al Dhait,,,,,
777,Types,121285,ATMs,apartment,"RAKBANK ATM - Trojan General Contracting Al Al Ajban, AUH","Ground Floor, Trojan General Contracting",121283,82771,Abu Dhabi,Emirates,82772,Abu Dhabi,82762,United Arab Emirates,24.607666,55.0045161,04 213 0000,contactus@rakbank.ae,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al Ajban Labor Camp Bldg. No. 2 Ajban Sweihan Abu Dhabi,,,,,
791,Types,121285,ATMs,apartment,RAKBANK ATM - Trojan General Contracting Al Razeen3 Abu Dhabi,"Ground Floor, Trojan Labor Accommodation Al Razeen Area",121283,82771,Abu Dhabi,Emirates,82772,Abu Dhabi,82762,United Arab Emirates,24.19370238537734,54.7884567394143,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"All Razeen Camp 3 AUH-ALN Road, Abu Dhabi",,,,,
773,Types,121285,ATMs,apartment,"RAKBANK ATM - Trojan General Contracting Al Reef, AUH","Ground Floor, Trojan General Contracting Al Reef",121283,82771,Abu Dhabi,Emirates,82772,Abu Dhabi,82762,United Arab Emirates,24.4641619,54.6552497,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Trojan  Hitech Labor Camp Bldg. No. 1 Al Reef,  Abu Dhabi",,,,,
776,Types,121285,ATMs,apartment,"RAKBANK ATM - Trojan General Contracting Al Shahama, AUH 6","Ground Floor, Trojan General Contracting,",121283,82771,Abu Dhabi,Emirates,82772,Abu Dhabi,82762,United Arab Emirates,24.5469517,54.6961154,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trojan  Contracting Al Shahama Labor Camp  Bldg. No. 1,,,,,
778,Types,121285,ATMs,apartment,RAKBANK ATM - Trojan General Contracting Mbazzarah Al Khadra Al Ain,"Ground Floor, Trojan General Contracting, Trojan Contracting Al Ain Labor",121283,82771,Abu Dhabi,Emirates,82772,Abu Dhabi,82762,United Arab Emirates,24.1301414,55.8023539,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Camp,,,,,
771,Types,121285,ATMs,apartment,RAKBANK ATM - Trojan General Contracting Water Font Dubai ATM,Trojan General Contracting Water Font Dubai ATM 1,121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,24.9348611,54.9731446,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mina Jabel Ali,,,,,
41,Types,121285,ATMs,apartment,RAKBANK ATM - Umm Ramool,"Umm Ramool Building, Umm Ramool",121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,25.234196,55.354078,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,Types,121285,ATMs,apartment,RAKBANK ATM - Union Co-operative Society,"Union Co-operative Society, Al Aweer",121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,25.1754713,55.3867401,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,Types,121285,ATMs,apartment,"RAKBANK ATM - VFS Tasheel Int'l, Wafi Mall","Second Floor,VFS Tasheel Intl,Wafi Mall Umm Hurair 2",121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,25.2293025,55.3193897,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,Types,121285,ATMs,apartment,RAKBANK ATM - Wade Adam Jebel Ali,Wade Adam Jabel Ali,121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,25.0011629,55.1074916,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jabel Ali Ind. Area 1,,,,,
408,Types,121285,ATMs,apartment,RAKBANK ATM - Wafa Centre,"Wafa Centre, located Near Main Entrance",121283,82765,Sharjah,Emirates,82766,Sharjah,82762,United Arab Emirates,25.3499321,55.4083865,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Al Wahda Street,Al Yarmook",,,,,
784,Types,121285,ATMs,apartment,RAKBANK ATM - Wall Street Exchange Al Jazeera RAK,Wall Street Exchange Al Jazeera RAK,121283,82775,Ras Al Khaimah,Emirates,82776,Ras Al Khaimah,82762,United Arab Emirates,25.7076818,55.8129438,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al Jazeera RAK,,,,,
762,Types,121285,ATMs,apartment,RAKBANK ATM - Wall Street Exchange Salem Mall Jebel Ali DXB,Wall Street Exchange Salem Mall Jabel Ali DXB,121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,24.982095,55.1373578,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jabel Ali Industrial Area 2,,,,,
578,Types,121285,ATMs,apartment,RAKBANK ATM - Water Front Market Place,Dubai,121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,25.2918186,55.3236241,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,Types,121285,ATMs,apartment,"RAKBANK ATM - YIWU Mall, JAFZA","YIWU Mall, JAFZA",121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,24.973501,55.136661,04 213 0000,contactus@rakbank.ae,true,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,JAFZA,,,,,
328,Types,121285,ATMs,apartment,RAKBANK ATM RAK Chambers,Chambers of Commerce Mamourah,121283,82775,Ras Al Khaimah,Emirates,82776,Ras Al Khaimah,82762,United Arab Emirates,25.798169,55.9637247,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al Seer,,,,,
545,Types,121282,Branch,apartment,RAKBANK Branch - Ajman,"The Mall Ajman, Rashidiya 1",121283,82862,Ajman,Emirates,82863,Ajman,82762,United Arab Emirates,25.3892839,55.4636644,04 213 0000,contactus@rakbank.ae,false,,,,,,,,,,,,,,,,,,,,,03:00 PM,08:00 AM,Monday,03:00 PM,08:00 AM,Tuesday,03:00 PM,08:00 AM,Wednesday,03:00 PM,08:00 AM,Thursday,12:30 PM,07:30 AM,Friday,Saturday,Sunday,,,,,,03:00 PM,08:00 AM,,
14,Types,121282,Branch,apartment,RAKBANK Branch - Al Ain,"Branch located opposite Al Ain gold store, Khalifa Bin Zayed St",121283,82859,Al Ain,Emirates,121289,Al Ain,82762,United Arab Emirates,24.2248805,55.7678053,04 213 0000,contactus@rakbank.ae,false,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,03:00 PM,08:00 AM,Monday,03:00 PM,08:00 AM,Tuesday,03:00 PM,08:00 AM,Wednesday,03:00 PM,08:00 AM,Thursday,12:30 PM,07:30 AM,Friday,Saturday,Sunday,,,,Khalifa Street,,03:00 PM,08:00 AM,,
531,Types,121282,Branch,apartment,RAKBANK Branch - Al Dhait,Sheikh Mohammed Bin Salem Road,121283,82775,Ras Al Khaimah,Emirates,82776,Ras Al Khaimah,82762,United Arab Emirates,25.7500824,55.9072432,04 213 0000,contactus@rakbank.ae,false,Facilities,121277,Elite,check_circle,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,03:00 PM,08:00 AM,Monday,03:00 PM,08:00 AM,Tuesday,03:00 PM,08:00 AM,Wednesday,03:00 PM,08:00 AM,Thursday,12:30 PM,07:30 AM,Friday,Saturday,Sunday,,,,"Al Dhait , Located near to Royal Furniture Showroom",,03:00 PM,08:00 AM,,
527,Types,121282,Branch,apartment,RAKBANK Branch - Al Hamra,Zamil Steel Industries RAK - Branch,121283,82775,Ras Al Khaimah,Emirates,82776,Ras Al Khaimah,82762,United Arab Emirates,25.674668,55.7783895,04 213 0000,contactus@rakbank.ae,false,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,03:00 PM,08:00 AM,Monday,03:00 PM,08:00 AM,Tuesday,03:00 PM,08:00 AM,Wednesday,03:00 PM,08:00 AM,Thursday,12:30 PM,07:30 AM,Friday,Saturday,Sunday,,,,,,03:00 PM,08:00 AM,,
828,Types,121282,Branch,apartment,RAKBANK Branch - Al Mannei,X43X+626 Al Munay,121283,82775,Ras Al Khaimah,Emirates,82776,Ras Al Khaimah,82762,United Arab Emirates,24.9529751,56.1475289,04 213 0000,contactus@rakbank.ae,false,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,03:00 PM,08:00 AM,Monday,03:00 PM,08:00 AM,Tuesday,03:00 PM,08:00 AM,Wednesday,03:00 PM,08:00 AM,Thursday,12:30 PM,07:30 AM,Friday,Saturday,Sunday,,,,Post Office,,,,,
856,Types,121282,Branch,apartment,RAKBANK Branch - Al Nakheel,(Please note that this branch closes for Friday prayers from 12:30 PM to 2:30 PM),121283,82775,Ras Al Khaimah,Emirates,82776,Ras Al Khaimah,82762,United Arab Emirates,25.7930946,55.9718832,04 213 0000,contactus@rakbank.ae,false,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,08:00 PM,08:00 AM,Monday,08:00 PM,08:00 AM,Tuesday,08:00 PM,08:00 AM,Wednesday,08:00 PM,08:00 AM,Thursday,08:00 PM,07:30 AM,Friday,Saturday,Sunday,,,,opposite to The Al Ansari Exchange - Al Nakheel - Ras al Khaimah,,08:00 PM,08:00 AM,,
35,Types,121282,Branch,apartment,RAKBANK Branch - Al Quoz,"Al Quoz Branch, Next to the Habtoor Motors, Sheikh Zayed Rd",121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,25.162581,55.234472,04 213 0000,contactus@rakbank.ae,false,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,03:00 PM,08:00 AM,Monday,03:00 PM,08:00 AM,Tuesday,03:00 PM,08:00 AM,Wednesday,03:00 PM,08:00 AM,Thursday,12:30 PM,07:30 AM,Friday,Saturday,Sunday,,,,Al Quoz,,03:00 PM,08:00 AM,,
